SPFF-0043,20230826,sq5abg/p,103
SPFF-0043,20210227,sp5uud/p,115
SPFF-0043,20210227,sp5zim/p,56
SPFF-0043,20181011,sp1mvg/p,119
SPFF-0043,20170824,sp5kd/p,50
SPFF-0043,20170824,sp5z/p,109
SPFF-0043,20170824,sp5zim/p,50
SPFF-0043,20170627,sp2sv,76
SPFF-0043,20170627,sp2ymx,50
SPFF-0043,20161112,sp5uud/p,108
SPFF-0043,20161112,sp5zim/p,68
SPFF-0043,20160325,sp5kd/p,184
SPFF-0043,20150819,sp5zim/p,133
SPFF-0043,20140920,sn0wff,399
SPFF-0043,20140919,sn0wff,112
SPFF-0043,20120603,sp5pb,73
SPFF-0043,20120602,sp5pb,172
SPFF-0043,20120426,sp5zip/p,15
SPFF-0043,20110626,sp5es,121
