SPFF-0392,20240301,sp5du/p,238
SPFF-0392,20220108,sq5am,47
SPFF-0392,20211204,sp5uud/p,61
SPFF-0392,20210111,sp5xty/p,106
SPFF-0392,20201201,sp5xty/p,63
SPFF-0392,20200122,so5cal/p,110
SPFF-0392,20190929,3z5a,119
SPFF-0392,20190608,sq8jcb/p,105
SPFF-0392,20190503,sp2sv,106
SPFF-0392,20190405,sp9yff,196
SPFF-0392,20170611,sp5kd/p,48
SPFF-0392,20170611,sp5zim/p,113
SPFF-0392,20170610,sq8jcb/p,81
SPFF-0392,20170211,sp5uud/p,101
SPFF-0392,20160910,sn0wff,105
SPFF-0392,20160308,sp5kd/p,266
SPFF-0392,20150925,sn1944w,63
SPFF-0392,20150925,sp5cgn/p,23
SPFF-0392,20150924,sp5cgn/p,64
SPFF-0392,20150718,sp7mjx/p,72
SPFF-0392,20150715,sp7mjx/p,38
SPFF-0392,20150427,sp5es,103
SPFF-0392,20140607,sp8p/p,100
SPFF-0392,20130226,sp5es,1
SPFF-0392,20130223,sp5es,65
SPFF-0392,20111111,sp5cgn/p,75
SPFF-0392,20111105,sp5cgn/p,20
SPFF-0392,20111004,sp5cgn/p,2
SPFF-0392,20110926,sp5cgn/p,61
SPFF-0392,20110921,sp5cgn/p,49
SPFF-0392,20110805,sp5cgn/p,69
SPFF-0392,20110730,sp5cgn/p,62
SPFF-0392,20110724,sp0cff,96
SPFF-0392,20110723,sp0cff,192
SPFF-0392,20110722,sp0cff,122
SPFF-0392,20110416,sq5stn/p,121
SPFF-0392,20100802,sq5stn/p,27
SPFF-0392,20100801,sq5stn/p,5
SPFF-0392,20100729,sq5sdd/p,55
SPFF-0392,20100729,sq5stn/p,220
