SPFF-0520,20230830,sp3atb/p,76
SPFF-0520,20230805,sp3atb/p,40
SPFF-0520,20230728,sp3atb/p,74
SPFF-0520,20230513,sp3atb/p,101
SPFF-0520,20221112,sp6kmi/p,51
SPFF-0520,20220912,sp/dm1fg/p,53
SPFF-0520,20200717,sp3w/p,148
SPFF-0520,20200709,sp6fvp,60
SPFF-0520,20200607,sp2alt/p,186
SPFF-0520,20200314,sq6bor,74
SPFF-0520,20190908,sq6bor,58
SPFF-0520,20171116,sp5uud/p,176
SPFF-0520,20160403,sp9yff/p,29
SPFF-0520,20150426,sp6tgi/6,107
SPFF-0520,20131219,sp/dd3ja/p,3
SPFF-0520,20131219,sp/dl1eko/p,51
SPFF-0520,20130824,sq6cu/p,116
SPFF-0520,20130313,sp9yff/6,175
SPFF-0520,20121006,sp6pcm/p,262
SPFF-0520,20111023,sp6pcm/p,345
