SPFF-1080,20231230,sp5xty/p,163
SPFF-1080,20220723,sp1mvg/p,67
SPFF-1080,20211218,sp5uud/p,82
SPFF-1080,20190315,sp5kd/p,51
SPFF-1080,20190315,sp5z/p,107
SPFF-1080,20190315,sp5zim/p,52
SPFF-1080,20180710,sp4shw/p,57
SPFF-1080,20171130,sp4shw/p,47
SPFF-1080,20170925,sp5uud/p,119
SPFF-1080,20170416,sp2sv,71
SPFF-1080,20170416,sq2eey/p,55
SPFF-1080,20160723,hf0wff,70
SPFF-1080,20160723,sp5kd/p,46
SPFF-1080,20160723,sp5zim/p,81
SPFF-1080,20160708,sp5kd/p,52
SPFF-1080,20160708,sp5zim/p,129
SPFF-1080,20151228,hf0wff,134
SPFF-1080,20141213,sp9yff/4,292
