SPFF-0064,20231103,sp1mvg/p,126
SPFF-0064,20230729,sp6kmi/p,22
SPFF-0064,20230726,sp6kmi/p,24
SPFF-0064,20230724,sp6kmi/p,3
SPFF-0064,20230219,sq2bxi/p,111
SPFF-0064,20221015,sq7m/p,152
SPFF-0064,20200802,sq6jnx,41
SPFF-0064,20200801,sq6jnx,52
SPFF-0064,20200731,sq6jnx,3
SPFF-0064,20200728,sq6jnx,5
SPFF-0064,20190804,sq6jnx,4
SPFF-0064,20190803,sq6jnx,17
SPFF-0064,20190730,sq6jnx,4
SPFF-0064,20181110,sp2kac,139
SPFF-0064,20181109,sp2kac,122
SPFF-0064,20181108,sp2kac,95
SPFF-0064,20180916,sp2sv,109
SPFF-0064,20180916,sp2ymx,71
SPFF-0064,20180914,sq5ef/2,18
SPFF-0064,20180913,sq5ef/2,36
SPFF-0064,20180912,sq5ef/2,34
SPFF-0064,20180911,sq5ef/2,30
SPFF-0064,20180603,so7bit/p,2
SPFF-0064,20180602,so7bit/p,26
SPFF-0064,20180601,so7bit/p,22
SPFF-0064,20180509,so7bit/p,1
SPFF-0064,20180412,sp5uud/p,111
SPFF-0064,20170723,sp2sv,65
SPFF-0064,20170407,sq9lom/p,46
SPFF-0064,20161016,sp1zz/2,84
SPFF-0064,20161002,sq9lom/p,114
SPFF-0064,20161001,sq9lom/p,6
SPFF-0064,20160922,sq6pog/p,50
SPFF-0064,20160821,sp1kbk,21
SPFF-0064,20160821,sp1kbk/2,31
SPFF-0064,20160820,sp1kbk,34
SPFF-0064,20160820,sp1kbk/2,311
SPFF-0064,20160819,sp1kbk/2,215
SPFF-0064,20160505,sp9yff/p,21
SPFF-0064,20150910,hf0wff,114
SPFF-0064,20150909,sp5zim/p,127
SPFF-0064,20150827,sp/dl1eko/p,50
SPFF-0064,20150816,sp1zz/2,19
SPFF-0064,20150815,sp1zz/2,112
SPFF-0064,20150814,sp1zz/2,2
SPFF-0064,20150802,sq5ef/p,52
SPFF-0064,20150801,sq5ef/p,100
SPFF-0064,20150731,sq5ef/p,119
SPFF-0064,20150730,sq5ef/p,88
SPFF-0064,20150620,sp2nno,27
SPFF-0064,20150619,sp2nno,22
SPFF-0064,20150618,sp2nno,34
SPFF-0064,20150617,sp2nno,28
SPFF-0064,20150616,sp2nno,49
SPFF-0064,20150615,sp2nno,54
SPFF-0064,20150516,sp5zim/p,111
SPFF-0064,20140724,sq6nda,11
SPFF-0064,20140723,sq6nda,7
SPFF-0064,20120925,sp2tqf,1
SPFF-0064,20120925,sp2tqf/p,127
SPFF-0064,20120911,sp9yff/2,182
SPFF-0064,20120831,sq2tom/p,125
SPFF-0064,20120621,sq9niu,26
SPFF-0064,20120620,sq9niu,197
SPFF-0064,20120617,sq9niu,191
SPFF-0064,20120616,sq9niu/p,61
SPFF-0064,20120615,sq9niu/p,50
SPFF-0064,20120610,sq9niu/p,119
SPFF-0064,20120609,sq9niu/p,197
SPFF-0064,20110612,sq9niu,149
SPFF-0064,20110611,sq9niu,113
SPFF-0064,20110609,sq9niu,92
SPFF-0064,20110605,sq9niu,106
SPFF-0064,20110604,sq9niu,83
SPFF-0064,20110603,sq9niu,155
SPFF-0064,20110602,sq9niu,75
SPFF-0064,20110531,sq9niu,79
SPFF-0064,20110529,sp2kds/2,161
SPFF-0064,20110529,sq9niu,91
SPFF-0064,20110528,sp2kds/2,178
SPFF-0064,20110528,sq9niu,190
SPFF-0064,20090808,hf5es,235
SPFF-0064,20090808,sp5es,234
SPFF-0064,20090807,hf5es/p,155
SPFF-0064,20090807,sp5es,157
SPFF-0064,20090806,hf5es/p,5
SPFF-0064,20090806,sp5es,330
SPFF-0064,20090805,hf5es,1
SPFF-0064,20090805,hf5es/p,366
SPFF-0064,20090805,sp5es,368
SPFF-0064,20090804,hf5es,180
SPFF-0064,20090804,sp5es,179
SPFF-0064,20090803,hf5es,167
SPFF-0064,20090803,sp5es,167
SPFF-0064,20090802,hf5es,415
SPFF-0064,20090802,sp5es,410
SPFF-0064,20090801,hf5es,89
SPFF-0064,20090801,sp5es,88
