SPFF-1774,20230528,sq8hnb/p,107
SPFF-1774,20220730,sp5xty/p,110
SPFF-1774,20210501,sq5abf/p,11
SPFF-1774,20200930,sq8hnb/p,108
SPFF-1774,20200924,sq8hnb/p,9
SPFF-1774,20190928,sp4maz/p,112
SPFF-1774,20190818,sq4fdk/p,110
SPFF-1774,20190818,sq4jum/p,110
SPFF-1774,20190723,sq8hnb/p,69
SPFF-1774,20190527,sp5ejg/p,106
SPFF-1774,20190505,sq8hnb/p,39
SPFF-1774,20190429,sq8hnb/p,2
SPFF-1774,20190404,sp5uud/p,108
SPFF-1774,20190322,sp2sv,111
SPFF-1774,20190302,sp5kd/p,136
SPFF-1774,20190302,sp5zim/p,106
SPFF-1774,20190217,sp5z/p,190
