SPFF-0542,20240129,sp5du/p,203
SPFF-0542,20230414,sp5du/p,108
SPFF-0542,20221005,sp5du/p,112
SPFF-0542,20220314,so5cal/p,149
SPFF-0542,20210111,sp5xty/p,105
SPFF-0542,20201004,sp5te/p,113
SPFF-0542,20191121,sp2sv,112
SPFF-0542,20191121,sp2ymx,71
SPFF-0542,20190317,3z5a,107
SPFF-0542,20181228,sq8jcb/p,206
SPFF-0542,20170819,sp5uud/p,119
SPFF-0542,20170626,so5cal/p,136
SPFF-0542,20170622,so5cal/p,1
SPFF-0542,20170311,sp5fhf/p,139
SPFF-0542,20161104,sp5qaz/p,120
SPFF-0542,20151112,hf0wff,339
SPFF-0542,20110524,sp9hty/p,94
SPFF-0542,20110523,sp0cff,183
SPFF-0542,20110523,sp9hty/p,162
SPFF-0542,20110522,sp5es,154
SPFF-0542,20101219,so0fcm/p,166
