SPFF-0534,20220402,sq9lom/p,105
SPFF-0534,20210708,sq9lom/p,106
SPFF-0534,20210617,sp5uud/p,108
SPFF-0534,20210617,sp5zim/p,48
SPFF-0534,20190512,sq9lom/p,110
SPFF-0534,20181221,sq9lom/p,125
SPFF-0534,20171203,sq9lom/p,213
SPFF-0534,20170605,sp5uud/p,105
SPFF-0534,20170605,sp5x/p,105
SPFF-0534,20151111,sp500yff,406
SPFF-0534,20101124,sp9gfi/p,80
SPFF-0534,20101123,sp9hty/p,57
SPFF-0534,20101122,sp9gfi/p,111
SPFF-0534,20101122,sp9hty/p,91
SPFF-0534,20101121,sp9gfi/p,115
SPFF-0534,20101121,sp9hty/p,167
