SPFF-0397,20220813,sp1mvg/p,115
SPFF-0397,20200926,sp1mvg/p,106
SPFF-0397,20191231,sp1fm/p,52
SPFF-0397,20191231,sq1ktu/p,63
SPFF-0397,20190925,sp1mvg/p,58
SPFF-0397,20171226,sp1fm,108
SPFF-0397,20160228,sp1fm,143
SPFF-0397,20160228,sq1gu,107
SPFF-0397,20150912,sp/dl1eko/p,66
SPFF-0397,20150904,sp/dl1eko/p,73
SPFF-0397,20150902,sp/dl1eko/p,126
SPFF-0397,20150830,sp/dl1eko/p,174
SPFF-0397,20150829,sp/dl1eko/p,15
SPFF-0397,20150812,sp/dl1eko/p,42
SPFF-0397,20150810,sp0cff,63
SPFF-0397,20150807,sp/dl1eko/p,101
SPFF-0397,20130902,sp9yff/1,183
SPFF-0397,20130901,sp9yff/1,181
SPFF-0397,20120907,so1eko/p,63
SPFF-0397,20120903,so1eko/p,76
SPFF-0397,20120831,so1eko/p,64
SPFF-0397,20120825,so1eko/p,71
SPFF-0397,20120816,so1eko/p,46
SPFF-0397,20120803,so1eko/p,74
SPFF-0397,20120729,sp0cff,161
SPFF-0397,20120725,so1eko/p,238
SPFF-0397,20120704,sq6cu/1,104
SPFF-0397,20110830,sp/dd3ja/p,1
SPFF-0397,20110824,sp/dd3ja/p,1
SPFF-0397,20110821,sp/dl5ww/p,198
SPFF-0397,20110720,so1eko/p,1
SPFF-0397,20110716,so1eko/p,7
SPFF-0397,20110714,sp/dd3ja/p,1
SPFF-0397,20110712,sp0cff,133
SPFF-0397,20100823,so1eko/p,1
SPFF-0397,20100818,so1eko/p,4
SPFF-0397,20100816,so1eko/p,3
SPFF-0397,20100802,so1eko/p,3
SPFF-0397,20100731,so1eko/p,1
SPFF-0397,20100730,so1eko/p,46
