SPFF-0964,20230824,sp5du/p,141
SPFF-0964,20210607,sp5uud/p,63
SPFF-0964,20210607,sp5x/p,103
SPFF-0964,20210424,sp5xty/p,106
SPFF-0964,20201115,sq8jcb/p,164
SPFF-0964,20200209,sq8jcb/p,115
SPFF-0964,20190424,sq8hnb/p,66
SPFF-0964,20190314,sq8hnb/p,95
SPFF-0964,20181104,sq8jcb/p,111
SPFF-0964,20171014,sq8jcb/p,119
SPFF-0964,20170103,sp5uud/p,50
SPFF-0964,20160227,sq8jcb/p,103
SPFF-0964,20151219,sp8p/p,123
SPFF-0964,20151113,sp5zim/p,151
SPFF-0964,20151011,sp9yff/5,125
SPFF-0964,20150628,sp5es,86
SPFF-0964,20150517,sp5es,95
SPFF-0964,20150111,sp8p/p,230
SPFF-0964,20140913,sp8p/p,152
