SPFF-0095,20230914,sp5du/p,117
SPFF-0095,20211214,sq8hnb/p,135
SPFF-0095,20210620,sq8jcb/p,62
SPFF-0095,20210607,sp8ufy/p,5
SPFF-0095,20210606,sp8ufy/p,52
SPFF-0095,20210605,sp8ufy/p,18
SPFF-0095,20210604,sp8ufy/p,27
SPFF-0095,20201004,sq8jcb/p,117
SPFF-0095,20180501,sq8jcb/p,62
SPFF-0095,20160704,sp5uud/p,105
SPFF-0095,20160704,sp5zim/p,50
SPFF-0095,20160522,sp8p/p,63
SPFF-0095,20160522,sq8jcb/p,128
SPFF-0095,20151211,sp5zim/p,166
SPFF-0095,20150411,sp9yff/8,125
SPFF-0095,20130503,sp0cff,19
SPFF-0095,20130503,sq8jcb/p,19
SPFF-0095,20130305,sp0cff,70
SPFF-0095,20130305,sp5es,91
SPFF-0095,20130217,sq8jcb/p,141
SPFF-0095,20130216,sq8jcb/p,42
SPFF-0095,20100318,sq8jcb/5,24
SPFF-0095,20100317,sq8jcb/5,80
