SPFF-0630,20230525,sp5xty/p,118
SPFF-0630,20230424,sq7sax/p,46
SPFF-0630,20230413,sq7sax/p,71
SPFF-0630,20220514,sq8hnb/p,112
SPFF-0630,20211125,sp5uud/p,62
SPFF-0630,20211125,sp5zim/p,67
SPFF-0630,20180518,sq9lom/p,124
SPFF-0630,20170308,sp5uud/p,105
SPFF-0630,20170308,sp5zim/p,61
SPFF-0630,20160508,sp7wlu/p,101
SPFF-0630,20150911,sp7mjx/p,106
SPFF-0630,20150312,sp0wff,61
SPFF-0630,20140319,sp9yff/7,225
SPFF-0630,20131023,sp0cff,49
SPFF-0630,20120904,sp5icq,24
SPFF-0630,20120903,sp5icq,41
SPFF-0630,20120902,sp5icq,78
SPFF-0630,20120721,sp5icq,20
SPFF-0630,20120720,sp5icq,53
SPFF-0630,20120719,sp5icq,34
