SPFF-0959,20231223,sp5du/p,210
SPFF-0959,20231021,sq8jcb/p,107
SPFF-0959,20230930,sp1mvg/p,199
SPFF-0959,20230810,sp8bju/5,14
SPFF-0959,20230809,sp8bju/5,37
SPFF-0959,20230808,sp8bju/5,42
SPFF-0959,20230807,sp8bju,4
SPFF-0959,20230807,sp8bju/5,40
SPFF-0959,20230806,sp8bju/5,15
SPFF-0959,20230805,sp8bju/5,2
SPFF-0959,20230804,sp8bju/5,12
SPFF-0959,20230804,sp8bju/p,63
SPFF-0959,20230803,sp8bju/5,26
SPFF-0959,20230802,sp8bju/5,33
SPFF-0959,20230801,sp8bju/5,34
SPFF-0959,20230731,sp8bju/5,20
SPFF-0959,20230730,sp8bju/5,38
SPFF-0959,20230729,sp8bju/5,53
SPFF-0959,20230728,sp8bju/5,41
SPFF-0959,20230727,sp8bju/5,40
SPFF-0959,20230726,sp8bju/5,25
SPFF-0959,20230725,sp8bju/5,52
SPFF-0959,20230724,sp8bju/5,19
SPFF-0959,20230723,sp8bju/5,12
SPFF-0959,20230722,sp8bju/5,44
SPFF-0959,20230721,sp8bju/5,73
SPFF-0959,20230720,sp8bju/5,19
SPFF-0959,20230719,sp8bju/5,29
SPFF-0959,20230718,sp8bju/5,87
SPFF-0959,20230717,sp8bju/5,31
SPFF-0959,20230716,sp8bju/5,76
SPFF-0959,20230715,sp8bju/5,17
SPFF-0959,20230714,sp8bju/5,55
SPFF-0959,20230712,sp8bju/5,3
SPFF-0959,20230710,sp8bju/5,6
SPFF-0959,20230709,sp8bju/5,9
SPFF-0959,20230708,sp8bju/5,30
SPFF-0959,20230707,sp8bju/5,6
SPFF-0959,20230706,sp8bju/5,36
SPFF-0959,20230705,sp8bju/5,28
SPFF-0959,20230704,sp8bju/5,32
SPFF-0959,20230703,sp8bju/5,21
SPFF-0959,20230702,sp8bju/5,27
SPFF-0959,20230701,sp8bju/5,74
SPFF-0959,20230630,sp8bju/5,15
SPFF-0959,20230629,sp8bju/5,10
SPFF-0959,20230628,sp8bju/5,38
SPFF-0959,20230627,sp8bju/5,16
SPFF-0959,20230626,sp8bju/5,14
SPFF-0959,20230625,sp8bju/5,16
SPFF-0959,20230624,sp8bju/5,18
SPFF-0959,20230623,sp8bju/5,4
SPFF-0959,20230622,sp8bju/5,16
SPFF-0959,20230618,sp8bju/5,7
SPFF-0959,20230617,sp8bju/5,30
SPFF-0959,20230616,sp8bju/5,14
SPFF-0959,20230615,sp8bju/5,25
SPFF-0959,20230614,sp8bju/5,32
SPFF-0959,20230613,sp8bju/5,29
SPFF-0959,20230612,sp8bju/5,31
SPFF-0959,20230611,sp8bju/5,42
SPFF-0959,20230610,sp8bju/5,40
SPFF-0959,20230609,sp8bju/5,13
SPFF-0959,20230608,sp8bju/5,44
SPFF-0959,20230607,sp8bju/5,25
SPFF-0959,20230606,sp8bju/5,37
SPFF-0959,20230605,sp8bju/5,31
SPFF-0959,20230604,sp8bju/5,16
SPFF-0959,20230603,sp8bju/5,49
SPFF-0959,20230602,sp8bju/5,28
SPFF-0959,20230601,sp8bju/5,16
SPFF-0959,20230531,sp8bju/5,14
SPFF-0959,20230530,sp8bju/5,13
SPFF-0959,20230529,sp8bju/5,25
SPFF-0959,20230528,sp8bju/5,12
SPFF-0959,20230527,sp8bju/5,49
SPFF-0959,20230526,sp8bju/5,24
SPFF-0959,20230525,sp8bju/5,20
SPFF-0959,20230524,sp8bju/5,21
SPFF-0959,20230523,sp8bju/5,30
SPFF-0959,20230522,sp8bju/5,9
SPFF-0959,20230521,sp8bju/5,26
SPFF-0959,20230520,sp8bju/5,19
SPFF-0959,20230519,sp8bju/5,33
SPFF-0959,20230518,sp8bju/5,25
SPFF-0959,20230517,sp8bju/5,39
SPFF-0959,20230516,sp8bju/5,6
SPFF-0959,20230503,sp5te/p,65
SPFF-0959,20221120,so5cal/p,162
SPFF-0959,20221031,sp5es,67
SPFF-0959,20221030,sp5es,133
SPFF-0959,20221029,sp5es,158
SPFF-0959,20221023,sp5es,1
SPFF-0959,20221019,sp5es,6
SPFF-0959,20221018,sp5es,100
SPFF-0959,20221017,sp5es,60
SPFF-0959,20221016,sp5es,13
SPFF-0959,20221009,sp5es,45
SPFF-0959,20221007,sp5es,2
SPFF-0959,20220928,sp5es,1
SPFF-0959,20220926,sp5es,2
SPFF-0959,20220925,sp5es,8
SPFF-0959,20220924,sp5es,49
SPFF-0959,20220923,sp5es,108
SPFF-0959,20220918,sp5es,79
SPFF-0959,20220917,sp5es,3
SPFF-0959,20220916,sp5es,4
SPFF-0959,20220911,sp5es,9
SPFF-0959,20220910,sp5es,42
SPFF-0959,20220909,sp5es,22
SPFF-0959,20220908,sp5es,18
SPFF-0959,20220907,sp5es,1
SPFF-0959,20220904,sp5es,51
SPFF-0959,20220903,sp5es,4
SPFF-0959,20220902,sp5es,3
SPFF-0959,20220828,sp5es,1
SPFF-0959,20220827,sp5es,3
SPFF-0959,20220816,sp8bju/5,10
SPFF-0959,20220815,sp8bju/5,3
SPFF-0959,20220813,sp8bju/5,43
SPFF-0959,20220812,sp8bju/5,15
SPFF-0959,20220811,sp8bju/5,13
SPFF-0959,20220810,sp8bju/5,21
SPFF-0959,20220809,sp8bju/5,15
SPFF-0959,20220808,sp8bju/5,27
SPFF-0959,20220807,sp8bju/5,40
SPFF-0959,20220806,sp8bju/5,22
SPFF-0959,20220805,sp8bju/5,17
SPFF-0959,20220804,sp8bju/5,9
SPFF-0959,20220803,sp8bju/5,21
SPFF-0959,20220802,sp8bju/5,15
SPFF-0959,20220801,sp8bju/5,6
SPFF-0959,20220731,sp8bju/5,16
SPFF-0959,20220730,sp8bju/5,11
SPFF-0959,20220729,sp8bju/5,24
SPFF-0959,20220728,sp8bju/5,16
SPFF-0959,20220727,sp8bju/5,10
SPFF-0959,20220726,sp8bju/5,11
SPFF-0959,20220725,sp8bju/5,7
SPFF-0959,20220724,sp8bju/5,14
SPFF-0959,20220723,sp8bju/5,19
SPFF-0959,20220722,sp8bju/5,12
SPFF-0959,20220721,sp8bju/5,18
SPFF-0959,20220720,sp8bju/5,45
SPFF-0959,20220719,sp8bju,1
SPFF-0959,20220719,sp8bju/5,12
SPFF-0959,20220718,sp5es,3
SPFF-0959,20220718,sp8bju,1
SPFF-0959,20220718,sp8bju/5,11
SPFF-0959,20220717,sp5es,1
SPFF-0959,20220717,sp8bju/5,100
SPFF-0959,20220716,sp5es,5
SPFF-0959,20220716,sp8bju/5,22
SPFF-0959,20220715,sp5es,40
SPFF-0959,20220715,sp8bju/5,21
SPFF-0959,20220714,sp8bju/5,26
SPFF-0959,20220713,sp8bju/5,22
SPFF-0959,20220712,sp8bju/5,26
SPFF-0959,20220711,sp8bju/5,15
