SPFF-0243,20240208,sp5du/p,132
SPFF-0243,20220730,sq7m/p,78
SPFF-0243,20220618,sq7m/p,32
SPFF-0243,20220108,sq7m/p,13
SPFF-0243,20220108,sq7woj/p,137
SPFF-0243,20211123,sp5uud/p,108
SPFF-0243,20191111,sp5kd/p,137
SPFF-0243,20191111,sp5z/p,113
SPFF-0243,20191111,sp5zim/p,112
SPFF-0243,20160302,sp9yff/p,23
SPFF-0243,20150723,sp7ptm/p,55
SPFF-0243,20140905,sp9yff/7,182
SPFF-0243,20110916,sp7szw/p,11
SPFF-0243,20110822,sp7szw/p,42
SPFF-0243,20110508,sp7ogp/p,3
SPFF-0243,20110508,sp7szw/p,23
SPFF-0243,20101003,sp7szw/p,64
SPFF-0243,20100920,sp7szw/p,21
SPFF-0243,20100824,sp7szw/p,36
SPFF-0243,20100605,sp7szw/p,21
